Key,ParentId,Name,Channel,Channel Parent,Customer Since,Industry,Location,Sales Manager,Salesperson
C013609,C3000,Collaborative Creations Network,Private Label,Total Channel,12/29/2008,Agriculture,CA-BC,Don Draper,Jean Saheed
C013610,C3000,Innovative Concepts Enterprises,Retail,Total Channel,7/29/2021,Technology,AR,Jim Halpert,Jackie Chow
C013611,C3000,Profound Concepts Holdings,Private Label,Total Channel,4/22/2020,Construction,FI,Don Draper,Lakeisha Grimes
C013612,C3000,Revolutionary Consulting Consortium,Distributor,Total Channel,2/25/2023,Retail,US-IL,Ricky Roma,Eloise Villaneuva
C013613,C3000,Streamlined Dynamics Consortium,Retail,Total Channel,8/8/2009,Manufacturing,US-CA,Ricky Roma,Jean Saheed
C013614,C3000,Advanced Development Partners,Wholesale,Total Channel,5/2/2013,Construction,AU,Saul Goodman,Jackie Chow
C013615,C3000,Future Partners Solutions,Distributor,Total Channel,11/24/2016,Technology,ZA,Saul Goodman,Mollie Ahmed
C013616,C3000,Streamlined Fabrication Co.,Distributor,Total Channel,9/26/2022,Construction,US-AZ,Jim Halpert,Jonathan Wong
C013617,C3000,Infinite Ventures Global,Private Label,Total Channel,10/23/2010,Agriculture,FI,Ricky Roma,Carrie Conrad
C013618,C3000,Stellar Mechanisms Ventures,Wholesale,Total Channel,4/30/2012,Agriculture,GB,Ricky Roma,Jonathan Wong
C013619,C3000,Vibrant Planning Corporation,Retail,Total Channel,10/19/2022,Manufacturing,GB,Saul Goodman,Kristy Mejia
C013620,C3000,Superior Planning LLC,Retail,Total Channel,7/12/2018,Agriculture,SA,Saul Goodman,Jacqueline Lo
C013621,C3000,Hyper Dynamics Frameworks,Retail,Total Channel,1/26/2020,Construction,US-TX,Ricky Roma,Jean Saheed
C013622,C3000,Vast Strategies Corporation,Distributor,Total Channel,4/23/2013,Technology,CA-BC,Don Draper,Kristy Mejia
C013623,C3000,Stellar Nexus Enterprises,Private Label,Total Channel,3/9/2018,Retail,US-CA,Don Draper,Christa Peters
C013624,C3000,NextGen Nexus Enterprises,Private Label,Total Channel,6/27/2020,Manufacturing,GB,Don Draper,Jonathan Wong
C013625,C3000,Innovative Holdings Solutions,Private Label,Total Channel,2/29/2016,Technology,SA,Ricky Roma,Mavis Carrillo
C013626,C3000,Hyper Ventures Dynamics,Wholesale,Total Channel,9/22/2012,Technology,US-IL,Jim Halpert,Celina Kaiser
C013627,C3000,Future Productions Inc.,Wholesale,Total Channel,3/20/2012,Retail,FI,Jim Halpert,Clarita Kiefer
C013628,C3000,NextGen Frameworks Works,Retail,Total Channel,1/27/2022,Technology,US-FL,Don Draper,Shad Jensen
C013629,C3000,Quantum Dynamics Co.,Private Label,Total Channel,6/6/2021,Manufacturing,AU,Saul Goodman,Jackie Chow
C013630,C3000,Velocity Concepts Development,Wholesale,Total Channel,9/7/2022,Agriculture,SA,Ricky Roma,Jean Saheed
C013631,C3000,Brilliant Creations Global,Retail,Total Channel,7/14/2023,Technology,BR,Jim Halpert,Mikel Perez
C013632,C3000,Vast Research Solutions,Retail,Total Channel,12/8/2017,Manufacturing,CA-ON,Ricky Roma,Mikel Perez
C013633,C3000,Robust Structures Technologies,Retail,Total Channel,10/19/2013,Construction,CA-ON,Ricky Roma,Jonathan Wong
C013634,C3000,Brilliant Planning Inc.,Private Label,Total Channel,2/8/2010,Finance,US-NY,Don Draper,Clarita Kiefer
C013635,C3000,Global Matrix Frameworks,Private Label,Total Channel,5/2/2019,Manufacturing,FI,Saul Goodman,Jean Saheed
C013636,C3000,Advanced Fusion Industries,Distributor,Total Channel,11/15/2011,Finance,FI,Saul Goodman,Matt Lew
C013637,C3000,Evolving Focus Global,Wholesale,Total Channel,1/31/2013,Technology,ZA,Don Draper,Kristy Mejia
C013638,C3000,Evolving Holdings Co.,Retail,Total Channel,7/29/2019,Construction,CA-AB,Jim Halpert,Shad Jensen
C013639,C3000,Stellar Protocols Ltd.,Retail,Total Channel,8/10/2008,Construction,AR,Saul Goodman,Kristy Mejia
C013640,C3000,Evolving Concepts Holdings,Retail,Total Channel,4/15/2009,Manufacturing,US-IL,Don Draper,Christa Peters
C013641,C3000,Groundbreaking Technologies Ventures,Distributor,Total Channel,7/9/2014,Construction,US-AZ,Don Draper,Jonathan Wong
C013642,C3000,Driven Innovations Co.,Wholesale,Total Channel,6/30/2014,Manufacturing,IN,Ricky Roma,Mikel Perez
C013643,C3000,Expansive Industries Solutions,Private Label,Total Channel,2/20/2018,Construction,US-AZ,Ricky Roma,Christa Peters
C013644,C3000,Visionary Ventures Partners,Retail,Total Channel,5/4/2010,Retail,DE,Saul Goodman,Clarita Kiefer
C013645,C3000,Noble Architecture Innovations,Private Label,Total Channel,3/31/2023,Agriculture,GB,Ricky Roma,Lane Mccan
C013646,C3000,Profound Global Holdings,Distributor,Total Channel,8/30/2013,Agriculture,CA-ON,Jim Halpert,Jean Saheed
C013647,C3000,Dynamic Partners Holdings,Private Label,Total Channel,2/15/2023,Manufacturing,US-AZ,Don Draper,Clarita Kiefer
C013648,C3000,Velocity Labs Ventures,Private Label,Total Channel,1/18/2013,Construction,US-AZ,Saul Goodman,Kirby Booth
C013649,C3000,Collaborative Focus Solutions,Private Label,Total Channel,10/31/2012,Agriculture,FI,Jim Halpert,Jean Saheed
C013650,C3000,Turbo Strategies Holdings,Distributor,Total Channel,5/27/2021,Finance,US-FL,Don Draper,Christa Peters
C013651,C3000,Superior Holdings Innovations,Wholesale,Total Channel,2/9/2022,Agriculture,BR,Saul Goodman,Kristy Mejia
C013652,C3000,Strategic Systems Holdings,Wholesale,Total Channel,2/14/2021,Manufacturing,DE,Saul Goodman,Jean Saheed
C013653,C3000,Revolutionary Labs Holdings,Retail,Total Channel,7/10/2012,Technology,US-AZ,Jim Halpert,Clarita Kiefer
C013654,C3000,High-Tech Structures Group,Private Label,Total Channel,11/4/2016,Finance,CA-BC,Ricky Roma,Celina Kaiser
C013655,C3000,Collaborative Connections Holdings,Retail,Total Channel,9/26/2015,Retail,CA-ON,Don Draper,Mavis Carrillo
C013656,C3000,Noble Industries Industries,Retail,Total Channel,5/1/2008,Manufacturing,US-TX,Saul Goodman,Jean Saheed
C013657,C3000,NextGen Initiatives Consulting,Retail,Total Channel,6/9/2012,Technology,ZA,Jim Halpert,Matt Lew
C013658,C3000,Robust Concepts Ltd.,Private Label,Total Channel,1/22/2012,Agriculture,US-TX,Ricky Roma,Lane Mccan
C013659,C3000,Synergistic Nexus Ventures,Distributor,Total Channel,7/29/2022,Construction,FR,Ricky Roma,Mavis Carrillo
C013660,C3000,Strategic Ventures International,Distributor,Total Channel,9/18/2010,Construction,GB,Don Draper,Deandre Rushubak
C013661,C3000,Streamlined Fusion Partners,Distributor,Total Channel,10/8/2015,Technology,US-IL,Jim Halpert,Lakeisha Grimes
C013662,C3000,Profound Architecture Technologies,Private Label,Total Channel,3/5/2013,Manufacturing,CA-BC,Don Draper,Jonathan Wong
C013663,C3000,Collaborative Synthesis Consulting,Private Label,Total Channel,9/12/2015,Agriculture,GB,Saul Goodman,Kristy Mejia
C013664,C3000,Superior Tech Group,Private Label,Total Channel,10/6/2012,Agriculture,US-CA,Jim Halpert,Eloise Villaneuva
C013665,C3000,Innovative Labworks Ventures,Distributor,Total Channel,9/15/2015,Construction,US-TX,Jim Halpert,Clarita Kiefer
C013666,C3000,Turbo Horizons Ventures,Distributor,Total Channel,6/5/2009,Manufacturing,US-FL,Don Draper,Kirby Booth
C013667,C3000,Elevated Holdings Corporation,Distributor,Total Channel,7/23/2018,Retail,BR,Don Draper,Jacqueline Lo
C013668,C3000,Noble Fusion Group,Private Label,Total Channel,2/5/2017,Technology,BR,Saul Goodman,Jacqueline Lo
C013669,C3000,Infinite Management Co.,Wholesale,Total Channel,2/5/2013,Technology,BR,Don Draper,Carrie Conrad
C013670,C3000,Advanced Industries Resources,Retail,Total Channel,5/17/2023,Finance,CA-ON,Ricky Roma,Jackie Chow
C013671,C3000,Driven Planning Consulting,Wholesale,Total Channel,7/25/2012,Technology,US-AZ,Saul Goodman,Carrie Conrad
C013672,C3000,Driven Tech Analytics,Private Label,Total Channel,11/28/2010,Finance,CA-BC,Don Draper,Jean Saheed
C013673,C3000,Elevated Resources International,Retail,Total Channel,8/14/2009,Finance,DE,Don Draper,Jonathan Wong
C013674,C3000,Evolving Strategies Network,Private Label,Total Channel,1/8/2021,Manufacturing,US-CA,Saul Goodman,Eloise Villaneuva
C013675,C3000,Advanced Connections Holdings,Distributor,Total Channel,4/18/2020,Finance,BR,Jim Halpert,Carrie Conrad
C013676,C3000,Progressive Technologies Corporation,Wholesale,Total Channel,11/28/2019,Finance,DE,Jim Halpert,Eloise Villaneuva
C013677,C3000,Strategic Insights Partners,Distributor,Total Channel,6/8/2010,Agriculture,IN,Ricky Roma,Matt Lew
C013678,C3000,Unified Operations Solutions,Retail,Total Channel,2/20/2021,Construction,AR,Saul Goodman,Matt Lew
C013679,C3000,Evolving Planning Consulting,Private Label,Total Channel,7/29/2020,Technology,US-NY,Saul Goodman,Kristy Mejia
C013680,C3000,Premier Mechanisms Holdings,Retail,Total Channel,12/19/2015,Technology,US-FL,Ricky Roma,Lakeisha Grimes
C013681,C3000,Cutting-Edge Partners Resources,Distributor,Total Channel,4/17/2013,Agriculture,US-NY,Jim Halpert,Shad Jensen
C013682,C3000,Evolving Consulting Works,Private Label,Total Channel,9/16/2016,Manufacturing,DE,Jim Halpert,Kristy Mejia
C013683,C3000,Virtual Partners Inc.,Wholesale,Total Channel,10/6/2008,Agriculture,US-IL,Saul Goodman,Carrie Conrad
C013684,C3000,Progressive Tech Solutions,Wholesale,Total Channel,2/25/2011,Retail,ZA,Ricky Roma,Celina Kaiser
C013685,C3000,Optimized Structures Works,Distributor,Total Channel,12/23/2018,Technology,CA-BC,Ricky Roma,Inez Santos
C013686,C3000,Visionary Dynamics Ventures,Distributor,Total Channel,2/28/2014,Construction,ZA,Saul Goodman,Eloise Villaneuva
C013687,C3000,Reliable Resources Solutions,Retail,Total Channel,4/6/2015,Agriculture,SA,Saul Goodman,Shad Jensen
C013688,C3000,Innovative Designs LLC,Private Label,Total Channel,9/18/2016,Technology,US-AZ,Don Draper,Kristy Mejia
C013689,C3000,Noble Innovations Holdings,Distributor,Total Channel,6/15/2019,Retail,US-TX,Jim Halpert,Jonathan Wong
C013690,C3000,Elevated Initiatives Holdings,Distributor,Total Channel,3/9/2010,Construction,FI,Jim Halpert,Carrie Conrad
C013691,C3000,Progressive Research Holdings,Distributor,Total Channel,2/3/2012,Agriculture,US-NY,Don Draper,Lakeisha Grimes
C013692,C3000,Advanced Analytics Network,Retail,Total Channel,6/21/2020,Construction,FR,Saul Goodman,Clarita Kiefer
C013693,C3000,Dynamic Operations Works,Distributor,Total Channel,1/13/2010,Agriculture,CA-BC,Saul Goodman,Jacqueline Lo
C013694,C3000,Advanced Consulting Inc.,Retail,Total Channel,11/26/2018,Construction,US-AZ,Jim Halpert,Kristy Mejia
C013695,C3000,Superior Labworks Frameworks,Retail,Total Channel,4/14/2015,Agriculture,AU,Saul Goodman,Carrie Conrad
C013696,C3000,Global Consulting Holdings,Retail,Total Channel,10/6/2021,Technology,CA-AB,Saul Goodman,Shad Jensen
C013697,C3000,Progressive Industries Ventures,Retail,Total Channel,5/6/2009,Construction,CA-BC,Jim Halpert,Mavis Carrillo
C013698,C3000,Driven Tech Consortium,Wholesale,Total Channel,9/23/2009,Manufacturing,BR,Don Draper,Inez Santos
C013699,C3000,Reliable Planning Ventures,Private Label,Total Channel,10/10/2014,Manufacturing,SE,Jim Halpert,Eloise Villaneuva
C013700,C3000,Precise Architecture Resources,Retail,Total Channel,1/14/2010,Retail,FI,Jim Halpert,Mavis Carrillo
C013701,C3000,Innovative Insights Holdings,Distributor,Total Channel,1/23/2016,Finance,US-IL,Don Draper,Eloise Villaneuva
C013702,C3000,Digital Logistics Enterprises,Retail,Total Channel,6/1/2009,Finance,US-FL,Ricky Roma,Matt Lew
C013703,C3000,Profound Labworks Group,Private Label,Total Channel,1/8/2020,Construction,IN,Don Draper,Clarita Kiefer
C013704,C3000,Elevated Partners Enterprises,Retail,Total Channel,10/3/2009,Agriculture,CA-BC,Don Draper,Inez Santos
C013705,C3000,Precise Logistics Corporation,Private Label,Total Channel,7/9/2009,Construction,US-TX,Ricky Roma,Jonathan Wong
C013706,C3000,Visionary Productions Technologies,Private Label,Total Channel,7/5/2013,Manufacturing,CA-ON,Ricky Roma,Inez Santos
C013707,C3000,Profound Operations Dynamics,Private Label,Total Channel,2/9/2015,Agriculture,CA-AB,Saul Goodman,Carrie Conrad
C013708,C3000,Premier Labs International,Wholesale,Total Channel,12/17/2010,Retail,CA-BC,Saul Goodman,Lane Mccan
C013709,C3000,Hyper Holdings Resources,Distributor,Total Channel,1/1/2020,Construction,AR,Saul Goodman,Jackie Chow
C013710,C3000,Collaborative Research Works,Wholesale,Total Channel,12/10/2023,Technology,AR,Ricky Roma,Lane Mccan
C013711,C3000,Collaborative Innovations Ventures,Retail,Total Channel,12/22/2012,Agriculture,US-CA,Ricky Roma,Lakeisha Grimes
C013712,C3000,Elevated Resources Consultants,Private Label,Total Channel,9/22/2018,Construction,SA,Saul Goodman,Jonathan Wong
C013713,C3000,Evolving Dynamics Global,Distributor,Total Channel,9/17/2019,Finance,AR,Don Draper,Jacqueline Lo
C013714,C3000,Cutting-Edge Industries Partners,Distributor,Total Channel,7/8/2018,Manufacturing,SE,Ricky Roma,Matt Lew
C013715,C3000,High-Tech Global Network,Wholesale,Total Channel,7/8/2008,Technology,US-NY,Ricky Roma,Mollie Ahmed
C013716,C3000,Strategic Innovations LLC,Retail,Total Channel,8/11/2023,Technology,CA-BC,Ricky Roma,Mollie Ahmed
C013717,C3000,Elevated Agencies Holdings,Private Label,Total Channel,8/21/2012,Retail,US-FL,Saul Goodman,Christa Peters
C013718,C3000,Stellar Innovations Partners,Distributor,Total Channel,12/30/2022,Retail,FR,Ricky Roma,Shad Jensen
C013719,C3000,Driven Research Innovations,Distributor,Total Channel,8/25/2021,Finance,SE,Don Draper,Inez Santos
C013720,C3000,Revolutionary Connections International,Distributor,Total Channel,3/7/2018,Finance,US-NY,Jim Halpert,Kristy Mejia
C013721,C3000,Stellar Tech Development,Retail,Total Channel,8/3/2019,Retail,BR,Saul Goodman,Celina Kaiser
C013722,C3000,Advanced Initiatives Partners,Private Label,Total Channel,11/27/2008,Technology,AU,Don Draper,Lane Mccan
C013723,C3000,Advanced Analytics Solutions,Retail,Total Channel,1/30/2019,Technology,SE,Saul Goodman,Christa Peters
C013724,C3000,Optimized Networks Technologies,Retail,Total Channel,11/9/2019,Finance,IN,Jim Halpert,Celina Kaiser
C013725,C3000,Superior Horizons Partners,Wholesale,Total Channel,1/12/2011,Manufacturing,GB,Saul Goodman,Lane Mccan
C013726,C3000,Progressive Dynamics Enterprises,Distributor,Total Channel,9/1/2017,Manufacturing,AR,Saul Goodman,Jean Saheed
C013727,C3000,Agile Ventures Works,Private Label,Total Channel,7/11/2018,Construction,BR,Ricky Roma,Christa Peters
C013728,C3000,Groundbreaking Labs Synergies,Wholesale,Total Channel,12/15/2020,Retail,SA,Don Draper,Lakeisha Grimes
C013729,C3000,Modern Insights Industries,Distributor,Total Channel,5/23/2013,Agriculture,ZA,Ricky Roma,Shad Jensen
C013730,C3000,Energetic Planning Ltd.,Wholesale,Total Channel,12/21/2017,Construction,CA-BC,Don Draper,Lane Mccan
C013731,C3000,Driven Synthesis Co.,Private Label,Total Channel,4/10/2019,Agriculture,FI,Don Draper,Shad Jensen
C013732,C3000,Synergistic Resources Consulting,Wholesale,Total Channel,10/11/2023,Agriculture,DE,Saul Goodman,Jean Saheed
C013733,C3000,Reliable Frameworks Analytics,Distributor,Total Channel,7/8/2023,Retail,US-TX,Jim Halpert,Mavis Carrillo
C013734,C3000,Robust Holdings Technologies,Private Label,Total Channel,12/13/2014,Agriculture,ZA,Saul Goodman,Lakeisha Grimes
C013735,C3000,Elite Connections International,Private Label,Total Channel,6/12/2019,Retail,BR,Jim Halpert,Clarita Kiefer
C013736,C3000,Profound Solutions Corporation,Distributor,Total Channel,1/24/2021,Finance,US-CA,Ricky Roma,Christa Peters
C013737,C3000,Premier Nexus Consortium,Wholesale,Total Channel,8/15/2018,Agriculture,ZA,Jim Halpert,Jonathan Wong
C013738,C3000,Evolving Fusion Innovations,Retail,Total Channel,8/11/2015,Construction,US-NY,Saul Goodman,Mikel Perez
C013739,C3000,Expansive Logistics International,Private Label,Total Channel,4/25/2021,Retail,US-NY,Jim Halpert,Kirby Booth
C013740,C3000,Modern Projects Frameworks,Wholesale,Total Channel,7/17/2011,Technology,IN,Don Draper,Mikel Perez
C013741,C3000,NextGen Synthesis International,Distributor,Total Channel,5/16/2010,Manufacturing,US-AZ,Ricky Roma,Clarita Kiefer
C013742,C3000,Profound Mechanisms Resources,Wholesale,Total Channel,12/20/2023,Retail,US-FL,Jim Halpert,Mikel Perez
C013743,C3000,Strategic Nexus Technologies,Distributor,Total Channel,12/23/2018,Manufacturing,US-IL,Don Draper,Celina Kaiser
C013744,C3000,Superior Fusion Ltd.,Retail,Total Channel,7/13/2012,Construction,SE,Ricky Roma,Carrie Conrad
C013745,C3000,Groundbreaking Concepts Global,Private Label,Total Channel,12/26/2013,Construction,AR,Ricky Roma,Jackie Chow
C013746,C3000,Comprehensive Operations Corporation,Distributor,Total Channel,7/31/2016,Technology,US-NY,Ricky Roma,Mikel Perez
C013747,C3000,High-Tech Connections Frameworks,Retail,Total Channel,7/10/2023,Retail,CA-ON,Ricky Roma,Mollie Ahmed
C013748,C3000,Synergistic Global Ventures,Retail,Total Channel,7/23/2022,Manufacturing,BR,Jim Halpert,Jonathan Wong
C013749,C3000,Energetic Enterprises Enterprises,Wholesale,Total Channel,2/19/2020,Technology,FR,Ricky Roma,Kristy Mejia
C013750,C3000,Optimized Research Partners,Private Label,Total Channel,7/24/2013,Retail,IN,Saul Goodman,Mikel Perez
C013751,C3000,High-Tech Frameworks Inc.,Private Label,Total Channel,4/1/2012,Manufacturing,FR,Jim Halpert,Kristy Mejia
C013752,C3000,Digital Initiatives Technologies,Private Label,Total Channel,5/4/2009,Technology,SE,Saul Goodman,Jean Saheed
C013753,C3000,Precise Solutions Inc.,Private Label,Total Channel,12/15/2010,Agriculture,DE,Jim Halpert,Eloise Villaneuva
C013754,C3000,Turbo Matrix Solutions,Private Label,Total Channel,10/3/2021,Retail,US-CA,Jim Halpert,Kirby Booth
C013755,C3000,Innovative Holdings Resources,Distributor,Total Channel,10/25/2021,Construction,CA-AB,Ricky Roma,Mollie Ahmed
C013756,C3000,Elevated Networks Synergies,Wholesale,Total Channel,8/5/2021,Manufacturing,US-IL,Saul Goodman,Carrie Conrad
C013757,C3000,Innovative Networks Ventures,Distributor,Total Channel,1/12/2018,Agriculture,IN,Jim Halpert,Jean Saheed
C013758,C3000,Strategic Holdings Solutions,Retail,Total Channel,1/17/2008,Manufacturing,US-NY,Ricky Roma,Mollie Ahmed
C013759,C3000,Virtual Projects Solutions,Distributor,Total Channel,12/25/2021,Technology,DE,Don Draper,Jonathan Wong
C013760,C3000,Intelligent Management Resources,Wholesale,Total Channel,7/2/2023,Manufacturing,US-CA,Ricky Roma,Kristy Mejia
C013761,C3000,Premier Architecture Development,Retail,Total Channel,6/19/2021,Construction,US-CA,Don Draper,Kirby Booth
C013762,C3000,NextGen Holdings Partners,Wholesale,Total Channel,12/16/2015,Manufacturing,US-TX,Don Draper,Kristy Mejia
C013763,C3000,Premier Industries Technologies,Retail,Total Channel,6/18/2016,Technology,FI,Ricky Roma,Mikel Perez
C013764,C3000,Groundbreaking Operations Consulting,Distributor,Total Channel,4/3/2022,Finance,US-AZ,Ricky Roma,Jean Saheed
C013765,C3000,Streamlined Holdings Global,Retail,Total Channel,7/12/2016,Technology,SE,Don Draper,Mikel Perez
C013766,C3000,Modern Dynamics Consortium,Distributor,Total Channel,7/24/2010,Technology,GB,Jim Halpert,Kirby Booth
C013767,C3000,Profound Operations Frameworks,Retail,Total Channel,12/20/2019,Agriculture,SA,Jim Halpert,Matt Lew
C013768,C3000,Reliable Operations Holdings,Distributor,Total Channel,12/29/2016,Finance,US-TX,Don Draper,Kristy Mejia
C013769,C3000,Turbo Innovations Frameworks,Retail,Total Channel,8/16/2012,Manufacturing,ZA,Ricky Roma,Jacqueline Lo
C013770,C3000,Visionary Ventures Inc.,Wholesale,Total Channel,4/18/2022,Retail,AU,Ricky Roma,Deandre Rushubak
C013771,C3000,Progressive Management Solutions,Retail,Total Channel,10/14/2008,Retail,US-TX,Jim Halpert,Celina Kaiser
C013772,C3000,Premier Consulting Ventures,Private Label,Total Channel,2/4/2018,Technology,IN,Jim Halpert,Matt Lew
